auction_ending,buying_format,category,category_id,city,currency,data_id,details,extra_fields,img_url,item_category,item_category_id,item_custom_info,item_detail,item_main_category,item_main_category_id,item_source_sub_category_id,item_sub_category,item_title,item_url,location,make,model,price,price_original,requrl,serial_number,source_item_id,thumbbnail_url,thumbnail_s3_path,title,url,vendor_city,vendor_contact,vendor_country,vendor_location,vendor_name,vendor_state,vendor_url,year
,,"{'cat1_name': 'Snow Equipment', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,Caterpillar 10.FT.SNOW.PUSHER,https://www.constructionequipmentguide.com/used-equipment/caterpillar/snow-equipment/10.ft.snow.pusher/id/37054775,,,,,,https://www.constructionequipmentguide.com/used-snow-equipment-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d2433e1149533418,,,,,,,,,,,
,,"{'cat1_name': 'Snow Equipment', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,Caterpillar 8.FT.SNOW.PUSHER,https://www.constructionequipmentguide.com/used-equipment/caterpillar/snow-equipment/8.ft.snow.pusher/id/37286511,,,,,,https://www.constructionequipmentguide.com/used-snow-equipment-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d2433e1149533418,,,,,,,,,,,
,,"{'cat1_name': 'Snow Equipment', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,SUIHE YS-86,https://www.constructionequipmentguide.com/used-equipment/suihe/snow-equipment/ys-86/id/37323703,,,,,,https://www.constructionequipmentguide.com/used-snow-equipment-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d2433e1149533418,,,,,,,,,,,
,,"{'cat1_name': 'Snow Equipment', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,SUIHE YS-86,https://www.constructionequipmentguide.com/used-equipment/suihe/snow-equipment/ys-86/id/37323704,,,,,,https://www.constructionequipmentguide.com/used-snow-equipment-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d2433e1149533418,,,,,,,,,,,
,,"{'cat1_name': 'Snow Equipment', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,SUIHE YS-86,https://www.constructionequipmentguide.com/used-equipment/suihe/snow-equipment/ys-86/id/37324873,,,,,,https://www.constructionequipmentguide.com/used-snow-equipment-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d2433e1149533418,,,,,,,,,,,
,,"{'cat1_name': 'Snow Equipment', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,SUIHE YS-86,https://www.constructionequipmentguide.com/used-equipment/suihe/snow-equipment/ys-86/id/37324874,,,,,,https://www.constructionequipmentguide.com/used-snow-equipment-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d2433e1149533418,,,,,,,,,,,
,,"{'cat1_name': 'Snow Equipment', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,SUIHE YS-86,https://www.constructionequipmentguide.com/used-equipment/suihe/snow-equipment/ys-86/id/37324901,,,,,,https://www.constructionequipmentguide.com/used-snow-equipment-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d2433e1149533418,,,,,,,,,,,
,,"{'cat1_name': 'Sweepers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2018 Roadtec FB100,https://www.constructionequipmentguide.com/used-equipment/roadtec/sweepers/fb100/id/31730189,,,,,,https://www.constructionequipmentguide.com/used-sweepers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4669e1204639999,,,,,,,,,,,
,,"{'cat1_name': 'Sweepers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2016 Lay-Mor Sweepmaster 400,https://www.constructionequipmentguide.com/used-equipment/lay-mor/sweepers/sweepmaster_400/id/32977945,,,,,,https://www.constructionequipmentguide.com/used-sweepers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4669e1204639999,,,,,,,,,,,
,,"{'cat1_name': 'Sweepers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2016 Broce Broom KR-350,https://www.constructionequipmentguide.com/used-equipment/broce-broom/sweepers/kr-350/id/33908263,,,,,,https://www.constructionequipmentguide.com/used-sweepers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4669e1204639999,,,,,,,,,,,
,,"{'cat1_name': 'Sweepers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2015 Lay-Mor Sweepmaster 400,https://www.constructionequipmentguide.com/used-equipment/lay-mor/sweepers/sweepmaster_400/id/38206033,,,,,,https://www.constructionequipmentguide.com/used-sweepers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4669e1204639999,,,,,,,,,,,
,,"{'cat1_name': 'Sweepers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2014 Tennant  T20,https://www.constructionequipmentguide.com/used-equipment/tennant/sweepers/t20/id/24994186,,,,,,https://www.constructionequipmentguide.com/used-sweepers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4669e1204639999,,,,,,,,,,,
,,"{'cat1_name': 'Sweepers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2014 Broce Broom KR-350,https://www.constructionequipmentguide.com/used-equipment/broce-broom/sweepers/kr-350/id/28267797,,,,,,https://www.constructionequipmentguide.com/used-sweepers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4669e1204639999,,,,,,,,,,,
,,"{'cat1_name': 'Sweepers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2014 Broce Broom KR-350,https://www.constructionequipmentguide.com/used-equipment/broce-broom/sweepers/kr-350/id/28345975,,,,,,https://www.constructionequipmentguide.com/used-sweepers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4669e1204639999,,,,,,,,,,,
,,"{'cat1_name': 'Sweepers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2014 Broce Broom KR-350,https://www.constructionequipmentguide.com/used-equipment/broce-broom/sweepers/kr-350/id/28580487,,,,,,https://www.constructionequipmentguide.com/used-sweepers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4669e1204639999,,,,,,,,,,,
,,"{'cat1_name': 'Sweepers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2014 Broce Broom KR-350,https://www.constructionequipmentguide.com/used-equipment/broce-broom/sweepers/kr-350/id/28581186,,,,,,https://www.constructionequipmentguide.com/used-sweepers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4669e1204639999,,,,,,,,,,,
,,"{'cat1_name': 'Sweepers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2014 Broce Broom KR-350,https://www.constructionequipmentguide.com/used-equipment/broce-broom/sweepers/kr-350/id/29704390,,,,,,https://www.constructionequipmentguide.com/used-sweepers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4669e1204639999,,,,,,,,,,,
,,"{'cat1_name': 'Material Handlers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2017 Terex MHL370F,https://www.constructionequipmentguide.com/used-equipment/terex/material-handlers/mhl370f/id/32747254,,,,,,https://www.constructionequipmentguide.com/used-material-handlers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3698e1008982067,,,,,,,,,,,
,,"{'cat1_name': 'Material Handlers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2019 Caterpillar MH3024-1,https://www.constructionequipmentguide.com/used-equipment/caterpillar/material-handlers/mh3024-1/id/36678432,,,,,,https://www.constructionequipmentguide.com/used-material-handlers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3698e1008982067,,,,,,,,,,,
,,"{'cat1_name': 'Material Handlers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2018 Caterpillar MH3024-1,https://www.constructionequipmentguide.com/used-equipment/caterpillar/material-handlers/mh3024-1/id/32354509,,,,,,https://www.constructionequipmentguide.com/used-material-handlers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3698e1008982067,,,,,,,,,,,
,,"{'cat1_name': 'Material Handlers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2018 Caterpillar MH3024-1,https://www.constructionequipmentguide.com/used-equipment/caterpillar/material-handlers/mh3024-1/id/36842072,,,,,,https://www.constructionequipmentguide.com/used-material-handlers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3698e1008982067,,,,,,,,,,,
,,"{'cat1_name': 'Material Handlers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2017 Caterpillar MH3022 IVC,https://www.constructionequipmentguide.com/used-equipment/caterpillar/material-handlers/mh3022_ivc/id/36199885,,,,,,https://www.constructionequipmentguide.com/used-material-handlers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3698e1008982067,,,,,,,,,,,
,,"{'cat1_name': 'Material Handlers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2016 Caterpillar MH3022 IVC,https://www.constructionequipmentguide.com/used-equipment/caterpillar/material-handlers/mh3022_ivc/id/36710000,,,,,,https://www.constructionequipmentguide.com/used-material-handlers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3698e1008982067,,,,,,,,,,,
,,"{'cat1_name': 'Material Handlers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2018 Caterpillar MH3022-06C,https://www.constructionequipmentguide.com/used-equipment/caterpillar/material-handlers/mh3022-06c/id/38473388,,,,,,https://www.constructionequipmentguide.com/used-material-handlers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3698e1008982067,,,,,,,,,,,
,,"{'cat1_name': 'Material Handlers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2017 Caterpillar MH3024,https://www.constructionequipmentguide.com/used-equipment/caterpillar/material-handlers/mh3024/id/26890445,,,,,,https://www.constructionequipmentguide.com/used-material-handlers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3698e1008982067,,,,,,,,,,,
,,"{'cat1_name': 'Material Handlers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2017 Caterpillar MH3024,https://www.constructionequipmentguide.com/used-equipment/caterpillar/material-handlers/mh3024/id/38473392,,,,,,https://www.constructionequipmentguide.com/used-material-handlers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3698e1008982067,,,,,,,,,,,
,,"{'cat1_name': 'Material Handlers', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2018 Caterpillar MH3024-06C,https://www.constructionequipmentguide.com/used-equipment/caterpillar/material-handlers/mh3024-06c/id/38473399,,,,,,https://www.constructionequipmentguide.com/used-material-handlers-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3698e1008982067,,,,,,,,,,,
,,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2015 John Deere RTF320K,https://www.constructionequipmentguide.com/used-equipment/john-deere/forklifts/rtf320k/id/34852670,,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4462e1205450693,,,,,,,,,,,
,,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2015 John Deere RTF240K,https://www.constructionequipmentguide.com/used-equipment/john-deere/forklifts/rtf240k/id/37077697,,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4462e1205450693,,,,,,,,,,,
,,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2015 John Deere RTF240K,https://www.constructionequipmentguide.com/used-equipment/john-deere/forklifts/rtf240k/id/34738811,,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4462e1205450693,,,,,,,,,,,
,,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2015 John Deere RTF240K,https://www.constructionequipmentguide.com/used-equipment/john-deere/forklifts/rtf240k/id/34828583,,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4462e1205450693,,,,,,,,,,,
,,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2014 John Deere RTF240K,https://www.constructionequipmentguide.com/used-equipment/john-deere/forklifts/rtf240k/id/35097224,,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4462e1205450693,,,,,,,,,,,
,,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2015 John Deere RTF240K,https://www.constructionequipmentguide.com/used-equipment/john-deere/forklifts/rtf240k/id/35906674,,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4462e1205450693,,,,,,,,,,,
,,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2018 Sellick S80,https://www.constructionequipmentguide.com/used-equipment/sellick/forklifts/s80/id/32891793,,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4462e1205450693,,,,,,,,,,,
,,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2018 Sellick S80,https://www.constructionequipmentguide.com/used-equipment/sellick/forklifts/s80/id/33005053,,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4462e1205450693,,,,,,,,,,,
,,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2018 Sellick S80,https://www.constructionequipmentguide.com/used-equipment/sellick/forklifts/s80/id/34693549,,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4462e1205450693,,,,,,,,,,,
,,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2018 Sellick S80,https://www.constructionequipmentguide.com/used-equipment/sellick/forklifts/s80/id/35646841,,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d4462e1205450693,,,,,,,,,,,
,,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2011 Caterpillar 336DL,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/336dl/id/36658788,,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d9200e1200636112,,,,,,,,,,,
,,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2017 Caterpillar 320D2L,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/320d2l/id/36362591,,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d9200e1200636112,,,,,,,,,,,
,,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2017 Caterpillar 320D2L,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/320d2l/id/36362590,,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d9200e1200636112,,,,,,,,,,,
,,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2017 Caterpillar 320D2L,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/320d2l/id/36527429,,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d9200e1200636112,,,,,,,,,,,
,,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2011 Komatsu PC 300-8,https://www.constructionequipmentguide.com/used-equipment/komatsu/excavators/pc_300-8/id/26722503,,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d9200e1200636112,,,,,,,,,,,
,,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2007 Hitachi ZX270-3,https://www.constructionequipmentguide.com/used-equipment/hitachi/excavators/zx270-3/id/34551266,,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d9200e1200636112,,,,,,,,,,,
,,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2015 Caterpillar 374FL,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/374fl/id/37682284,,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d9200e1200636112,,,,,,,,,,,
,,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2014 Caterpillar 390DL,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/390dl/id/34630977,,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d9200e1200636112,,,,,,,,,,,
,,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2014 Caterpillar 374FL,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/374fl/id/34272351,,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d9200e1200636112,,,,,,,,,,,
,,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2016 Caterpillar 336D2L,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/336d2l/id/38257485,,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d9200e1200636112,,,,,,,,,,,
,,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2017 Soilmec SR30,https://www.constructionequipmentguide.com/used-equipment/soilmec/drills/sr30/id/34237253,,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3701e1059071965,,,,,,,,,,,
,,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2012 Caterpillar MD5075,https://www.constructionequipmentguide.com/used-equipment/caterpillar/drills/md5075/id/27861389,,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3701e1059071965,,,,,,,,,,,
,,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2014 Caterpillar MD5050T,https://www.constructionequipmentguide.com/used-equipment/caterpillar/drills/md5050t/id/29043856,,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3701e1059071965,,,,,,,,,,,
,,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2000 Tamrock 500,https://www.constructionequipmentguide.com/used-equipment/tamrock/drills/500/id/27264232,,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3701e1059071965,,,,,,,,,,,
,,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2006 Ditch Witch JT2020,https://www.constructionequipmentguide.com/used-equipment/ditch-witch/drills/jt2020/id/25592192,,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3701e1059071965,,,,,,,,,,,
,,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2009 Ditch Witch JT1220,https://www.constructionequipmentguide.com/used-equipment/ditch-witch/drills/jt1220/id/25592012,,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3701e1059071965,,,,,,,,,,,
,,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2008 SEEDMASTER 8014,https://www.constructionequipmentguide.com/used-equipment/seedmaster/drills/8014/id/22324331,,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3701e1059071965,,,,,,,,,,,
,,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2008 Ditch Witch JT922,https://www.constructionequipmentguide.com/used-equipment/ditch-witch/drills/jt922/id/37286089,,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3701e1059071965,,,,,,,,,,,
,,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,Sandvik HL300,https://www.constructionequipmentguide.com/used-equipment/sandvik/drills/hl300/id/31734121,,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3701e1059071965,,,,,,,,,,,
,,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2000 Ingersoll Rand ECM635,https://www.constructionequipmentguide.com/used-equipment/ingersoll-rand/drills/ecm635/id/37282282,,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d3701e1059071965,,,,,,,,,,,
,,"{'cat1_name': 'Compact Track Loaders', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2019 Caterpillar 299D2XHP,https://www.constructionequipmentguide.com/used-equipment/caterpillar/compact-track-loaders/299d2xhp/id/36744071,,,,,,https://www.constructionequipmentguide.com/used-compact-track-loaders-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d2433e1139870811,,,,,,,,,,,
,,"{'cat1_name': 'Compact Track Loaders', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2017 Caterpillar 299D2XHP,https://www.constructionequipmentguide.com/used-equipment/caterpillar/compact-track-loaders/299d2xhp/id/38112648,,,,,,https://www.constructionequipmentguide.com/used-compact-track-loaders-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d2433e1139870811,,,,,,,,,,,
,,"{'cat1_name': 'Compact Track Loaders', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2020 Caterpillar 299D3XE,https://www.constructionequipmentguide.com/used-equipment/caterpillar/compact-track-loaders/299d3xe/id/38683807,,,,,,https://www.constructionequipmentguide.com/used-compact-track-loaders-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d2433e1139870811,,,,,,,,,,,
,,"{'cat1_name': 'Compact Track Loaders', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2020 Caterpillar 299D3XE,https://www.constructionequipmentguide.com/used-equipment/caterpillar/compact-track-loaders/299d3xe/id/38683805,,,,,,https://www.constructionequipmentguide.com/used-compact-track-loaders-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d2433e1139870811,,,,,,,,,,,
,,"{'cat1_name': 'Compact Track Loaders', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2020 Caterpillar 299D3XE,https://www.constructionequipmentguide.com/used-equipment/caterpillar/compact-track-loaders/299d3xe/id/38683810,,,,,,https://www.constructionequipmentguide.com/used-compact-track-loaders-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d2433e1139870811,,,,,,,,,,,
,,"{'cat1_name': 'Compact Track Loaders', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2020 Caterpillar 299D3XE,https://www.constructionequipmentguide.com/used-equipment/caterpillar/compact-track-loaders/299d3xe/id/38683817,,,,,,https://www.constructionequipmentguide.com/used-compact-track-loaders-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d2433e1139870811,,,,,,,,,,,
,,"{'cat1_name': 'Compact Track Loaders', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2020 Caterpillar 299D3XE,https://www.constructionequipmentguide.com/used-equipment/caterpillar/compact-track-loaders/299d3xe/id/37735959,,,,,,https://www.constructionequipmentguide.com/used-compact-track-loaders-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d2433e1139870811,,,,,,,,,,,
,,"{'cat1_name': 'Compact Track Loaders', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,,,,2020 Caterpillar 299D3XE,https://www.constructionequipmentguide.com/used-equipment/caterpillar/compact-track-loaders/299d3xe/id/38683813,,,,,,https://www.constructionequipmentguide.com/used-compact-track-loaders-for-sale/,,,https://d1ovd2ryr2wywi.cloudfront.net/305x0_d2433e1139870811,,,,,,,,,,,
