,"{'cat1_name': 'Aerial Lifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2011 Genie Z-135/70,https://www.constructionequipmentguide.com/used-equipment/genie/aerial-lifts/z-135|70/id/27164954,,,,,https://www.constructionequipmentguide.com/used-aerial-lifts-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Aerial Lifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2011 Genie Z-135/70,https://www.constructionequipmentguide.com/used-equipment/genie/aerial-lifts/z-135|70/id/27307103,,,,,https://www.constructionequipmentguide.com/used-aerial-lifts-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Aerial Lifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2015 JLG 860SJ,https://www.constructionequipmentguide.com/used-equipment/jlg/aerial-lifts/860sj/id/38152383,,,,,https://www.constructionequipmentguide.com/used-aerial-lifts-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2015 John Deere RTF320K,https://www.constructionequipmentguide.com/used-equipment/john-deere/forklifts/rtf320k/id/34852670,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2015 John Deere RTF240K,https://www.constructionequipmentguide.com/used-equipment/john-deere/forklifts/rtf240k/id/37077697,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2015 John Deere RTF240K,https://www.constructionequipmentguide.com/used-equipment/john-deere/forklifts/rtf240k/id/34738811,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2015 John Deere RTF240K,https://www.constructionequipmentguide.com/used-equipment/john-deere/forklifts/rtf240k/id/34828583,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2014 John Deere RTF240K,https://www.constructionequipmentguide.com/used-equipment/john-deere/forklifts/rtf240k/id/35097224,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2015 John Deere RTF240K,https://www.constructionequipmentguide.com/used-equipment/john-deere/forklifts/rtf240k/id/35906674,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2018 Sellick S80,https://www.constructionequipmentguide.com/used-equipment/sellick/forklifts/s80/id/32891793,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2018 Sellick S80,https://www.constructionequipmentguide.com/used-equipment/sellick/forklifts/s80/id/33005053,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2018 Sellick S80,https://www.constructionequipmentguide.com/used-equipment/sellick/forklifts/s80/id/34693549,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Forklifts', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2018 Sellick S80,https://www.constructionequipmentguide.com/used-equipment/sellick/forklifts/s80/id/35646841,,,,,https://www.constructionequipmentguide.com/used-forklifts-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2011 Caterpillar 336DL,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/336dl/id/36658788,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2017 Caterpillar 320D2L,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/320d2l/id/36362591,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2017 Caterpillar 320D2L,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/320d2l/id/36362590,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2017 Caterpillar 320D2L,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/320d2l/id/36527429,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2011 Komatsu PC 300-8,https://www.constructionequipmentguide.com/used-equipment/komatsu/excavators/pc_300-8/id/26722503,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2007 Hitachi ZX270-3,https://www.constructionequipmentguide.com/used-equipment/hitachi/excavators/zx270-3/id/34551266,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2015 Caterpillar 374FL,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/374fl/id/37682284,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2014 Caterpillar 390DL,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/390dl/id/34630977,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2014 Caterpillar 374FL,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/374fl/id/34272351,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Excavators', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2016 Caterpillar 336D2L,https://www.constructionequipmentguide.com/used-equipment/caterpillar/excavators/336d2l/id/38257485,,,,,https://www.constructionequipmentguide.com/used-excavators-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2017 Soilmec SR30,https://www.constructionequipmentguide.com/used-equipment/soilmec/drills/sr30/id/34237253,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2012 Caterpillar MD5075,https://www.constructionequipmentguide.com/used-equipment/caterpillar/drills/md5075/id/27861389,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2014 Caterpillar MD5050T,https://www.constructionequipmentguide.com/used-equipment/caterpillar/drills/md5050t/id/29043856,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2000 Tamrock 500,https://www.constructionequipmentguide.com/used-equipment/tamrock/drills/500/id/27264232,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2006 Ditch Witch JT2020,https://www.constructionequipmentguide.com/used-equipment/ditch-witch/drills/jt2020/id/25592192,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2009 Ditch Witch JT1220,https://www.constructionequipmentguide.com/used-equipment/ditch-witch/drills/jt1220/id/25592012,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2008 SEEDMASTER 8014,https://www.constructionequipmentguide.com/used-equipment/seedmaster/drills/8014/id/22324331,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,2008 Ditch Witch JT922,https://www.constructionequipmentguide.com/used-equipment/ditch-witch/drills/jt922/id/37286089,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,,,,,,,,,,,
,"{'cat1_name': 'Drills', 'cat2_name': '', 'cat1_id': '', 'cat2_id': ''}",,,,,,,,,,,,,Sandvik HL300,https://www.constructionequipmentguide.com/used-equipment/sandvik/drills/hl300/id/31734121,,,,,https://www.constructionequipmentguide.com/used-drills-for-sale/,,,,,,,,,,,,,
